index,coordinates,year,masked_ag,masked_urb,window_ag,landcover,category,observer,landcover_code,strata
12119,"[-104.1226016881886, 32.28181313435492]",2021,0,0,0,ag,311,sean,1,3.0
12729,"[-109.22871559465237, 32.252168729978976]",2021,0,0,0,ag,313,sean,1,3.0
19759,"[-106.42139050025045, 28.305151034614624]",2021,0,0,1,ag,513,sean,1,5.0
9405,"[-106.73535169205023, 28.868125223172328]",2021,1,0,1,ag,213,sean,1,2.0
16688,"[-105.30918634698207, 33.10134616805716]",2021,0,0,0,na,414,sean,0,4.0000000001
12216,"[-101.94212099904529, 25.364695615106193]",2021,0,0,0,na,311,sean,0,3.0
16360,"[-103.94716071320005, 23.638313302085297]",2021,1,0,1,ag,413,sean,1,4.0000000001
5787,"[-103.15835006221471, 24.179997418409368]",2021,1,0,1,ag,113,sean,1,1.0
9551,"[-106.18046234104959, 28.33722089025769]",2021,1,0,1,ag,213,sean,1,2.0
19832,"[-109.54725819440115, 30.943503024073657]",2021,0,0,0,na,513,sean,0,5.0
9488,"[-105.03996125633145, 24.853464386913775]",2021,1,0,1,ag,213,sean,1,2.0
9879,"[-107.01427858776934, 28.288711864915236]",2021,1,0,1,ag,214,sean,1,2.0
19811,"[-103.0974442859514, 24.454881895349942]",2021,1,0,1,ag,513,sean,1,5.0
16450,"[-103.38472551381282, 23.768748681339453]",2021,0,0,0,na,413,sean,0,4.0000000001
5903,"[-102.43475710085643, 23.047042182077828]",2021,1,0,1,ag,113,sean,1,1.0
16578,"[-103.94042334856915, 24.694732076209853]",2021,0,0,0,ag,413,sean,1,4.0000000001
5912,"[-103.48416901576485, 23.247007164322834]",2021,1,0,1,na,113,sean,0,1.0
12715,"[-103.21494392511423, 24.171104097096585]",2021,0,0,1,na,313,sean,0,3.0
16308,"[-107.00134284767802, 29.85582287806174]",2021,0,0,0,na,413,sean,0,4.0000000001
9466,"[-107.29670891309651, 28.802638038960016]",2021,1,0,1,na,213,sean,0,2.0
5734,"[-103.34510980978315, 23.22706456501538]",2021,1,0,1,ag,113,sean,1,1.0
9467,"[-106.8560852662359, 28.595127208328403]",2021,1,0,1,ag,213,sean,1,2.0
12688,"[-103.8129524097526, 23.808633879954357]",2021,0,0,0,ag,313,sean,1,3.0
6234,"[-107.09485746875485, 28.363631359610803]",2021,1,0,1,ag,114,sean,1,1.0
9601,"[-108.23428057513206, 31.169878475671776]",2021,1,0,1,ag,213,sean,1,2.0
5783,"[-104.80711793468767, 24.88688171548302]",2021,1,0,1,ag,113,sean,1,1.0
12349,"[-100.24700005791175, 23.65960337431893]",2021,0,0,0,na,311,sean,0,3.0
12913,"[-107.00781071772367, 28.78161746131162]",2021,0,0,0,ag,313,sean,1,3.0
5262,"[-103.1982352608296, 25.76354760125526]",2021,1,0,1,ag,111,sean,1,1.0
16429,"[-109.67877155199625, 30.894993998731202]",2021,0,0,0,na,413,sean,0,4.0000000001
12762,"[-103.95713201285378, 23.605165468101287]",2021,0,0,1,ag,313,sean,1,3.0
12864,"[-103.23892894320022, 23.194186225616605]",2021,0,0,0,ag,313,sean,1,3.0
5933,"[-106.8321002481499, 29.307940386277245]",2021,1,0,1,ag,113,sean,1,1.0
16285,"[-107.88312913056974, 31.389247068053766]",2021,0,0,0,na,413,sean,0,4.0000000001
19762,"[-102.97078183089054, 23.24592918598189]",2021,1,0,1,ag,513,sean,1,5.0
5955,"[-103.47258074859971, 24.294802111719843]",2021,1,0,1,ag,113,sean,1,1.0
12692,"[-107.80901811962988, 29.011765837103038]",2021,0,0,0,na,313,sean,0,3.0
16470,"[-108.28602353549735, 31.002791832825547]",2021,0,0,0,na,413,sean,0,4.0000000001
19043,"[-100.04892153776339, 24.129601930970264]",2021,1,0,1,ag,511,sean,1,5.0
16418,"[-105.40593490308174, 26.61056908265156]",2021,0,0,0,na,413,sean,0,4.0000000001
9478,"[-108.30246270519673, 30.85430031636059]",2021,1,0,1,ag,213,sean,1,2.0
9568,"[-104.6314074651139, 24.48344832138494]",2021,1,0,1,ag,213,sean,1,2.0
19973,"[-107.15387678292151, 29.214425765200403]",2021,1,0,1,ag,514,sean,1,5.0
16286,"[-104.69797262766716, 24.861010235300377]",2021,0,0,0,na,413,sean,0,4.0000000001
9408,"[-105.6813583691928, 26.845029371806753]",2021,1,0,1,ag,213,sean,1,2.0
5951,"[-102.91014554921247, 22.654119076803948]",2021,1,0,1,ag,113,sean,1,1.0
9537,"[-103.1440668491972, 24.260576299394888]",2021,1,0,1,ag,213,sean,1,2.0
16560,"[-106.41519212479002, 27.94564525790999]",2021,0,0,0,na,413,sean,0,4.0000000001
5760,"[-103.33864193973749, 23.951466010129362]",2021,1,0,1,ag,113,sean,1,1.0
